transaction_id,customer_id,customer_name,product_id,price,product_name,category,purchase_location,city,transaction_date,quantity,payment_method,discount,email,phone,payment_status,masked_email,masked_phone,revenue,year,month,product_name_master,category_master,price_master
5801,1850,Jasmine Rose,102,70000.0,Phone,Electronics,offline,Bangalore,2026-01-24,3,UPI,0.3,JasmineRose@gmail.com,9554039170,successful,J***@gmail.com,******9170,147000.0,2026,January,Phone,Electronics,70000
5802,1907,Teresa Schwartz,105,45000.0,Tv,Electronics,offline,Chennai,2025-08-17,3,Card,0.4,TeresaSchwartz@outlook.com,9936156941,successful,T***@outlook.com,******6941,81000.0,2025,August,TV,Electronics,45000
5803,1099,Mike Sanders,109,65000.0,Refrigerator,Home Appliances,offline,Mumbai,2025-12-16,1,NetBanking,0.15,Mike85@gmail.com,8655480433,successful,M***@gmail.com,******0433,55250.0,2025,December,Refrigerator,Home Appliances,65000
5804,1453,Tanner Smith,108,15000.0,Mixer Grinder,Home Appliances,online,Mumbai,2025-10-09,2,NetBanking,0.4,TannerSmith@outlook.com,7946972425,successful,T***@outlook.com,******2425,18000.0,2025,October,Mixer Grinder,Home Appliances,15000
5805,1046,Stephanie Bell,107,50000.0,Dining Table,Furniture,offline,Mumbai,2025-06-26,2,NetBanking,0.3,StephanieBell@yahoo.com,6737540042,successful,S***@yahoo.com,******0042,70000.0,2025,June,Dining Table,Furniture,50000
5806,1190,Tyler Campbell,109,65000.0,Refrigerator,Home Appliances,offline,Hyderabad,2026-01-28,1,NetBanking,0.4,TylerCampbell@yahoo.com,8315306238,successful,T***@yahoo.com,******6238,39000.0,2026,January,Refrigerator,Home Appliances,65000
5807,1952,Angela Smith,104,8000.0,Shoes,Clothing,online,Chennai,2025-05-09,4,Card,0.2,Angela64@gmail.com,6601063977,successful,A***@gmail.com,******3977,25600.0,2025,May,Shoes,Clothing,8000
5808,1419,Jessica Mays,102,70000.0,Phone,Electronics,offline,Bangalore,2025-05-26,1,NetBanking,0.1,Jessica27@gmail.com,6767732345,successful,J***@gmail.com,******2345,63000.0,2025,May,Phone,Electronics,70000
5809,1715,Justin Lin,108,15000.0,Mixer Grinder,Home Appliances,offline,Hyderabad,2025-04-16,4,NetBanking,0.15,Justin6@gmail.com,9779112029,successful,J***@gmail.com,******2029,51000.0,2025,April,Mixer Grinder,Home Appliances,15000
5810,1060,John Barron,109,65000.0,Refrigerator,Home Appliances,offline,Mumbai,2025-10-15,2,UPI,0.4,JohnBarron@outlook.com,8542315462,successful,J***@outlook.com,******5462,78000.0,2025,October,Refrigerator,Home Appliances,65000
5810,1060,John Barron,109,65000.0,Refrigerator,Home Appliances,offline,Mumbai,2025-10-15,2,UPI,0.4,JohnBarron@outlook.com,8542315462,failed,J***@outlook.com,******5462,78000.0,2025,October,Refrigerator,Home Appliances,65000
5811,1327,Samuel Leonard,108,15000.0,Mixer Grinder,Home Appliances,offline,Delhi,2026-02-27,4,UPI,0.1,SamuelLeonard@yahoo.com,6202032372,successful,S***@yahoo.com,******2372,54000.0,2026,February,Mixer Grinder,Home Appliances,15000
5812,1458,Mark Morse,105,45000.0,Tv,Electronics,offline,Hyderabad,2025-05-09,2,NetBanking,0.25,Mark64@gmail.com,7711091765,successful,M***@gmail.com,******1765,67500.0,2025,May,TV,Electronics,45000
5813,1007,Bryan Lindsey,102,70000.0,Phone,Electronics,offline,Hyderabad,2025-08-04,2,Card,0.4,Bryan90@gmail.com,9289974489,successful,B***@gmail.com,******4489,84000.0,2025,August,Phone,Electronics,70000
5814,1447,Michele Wright,105,45000.0,Tv,Electronics,online,Bangalore,2026-04-15,5,NetBanking,0.3,MicheleWright@gmail.com,7752961079,successful,M***@gmail.com,******1079,157500.0,2026,April,TV,Electronics,45000
5815,1851,Anna Baker,110,45000.0,Microwave,Home Appliances,offline,Bangalore,2025-10-23,1,Cash,0.25,AnnaBaker@outlook.com,6098260638,successful,A***@outlook.com,******0638,33750.0,2025,October,Microwave,Home Appliances,45000
5816,1534,Matthew Harrington,103,1300.0,Shirt,Clothing,offline,Delhi,2025-12-18,3,UPI,0.3,MatthewHarrington@yahoo.com,7693815786,successful,M***@yahoo.com,******5786,2730.0,2025,December,Shirt,Clothing,1300
5816,1534,Matthew Harrington,103,1300.0,Shirt,Clothing,offline,Delhi,2025-12-18,3,UPI,0.3,MatthewHarrington@yahoo.com,7693815786,failed,M***@yahoo.com,******5786,2730.0,2025,December,Shirt,Clothing,1300
5817,1350,Christine Nelson,109,65000.0,Refrigerator,Home Appliances,online,Hyderabad,2025-07-15,2,NetBanking,0.1,Christine34@gmail.com,9856539567,successful,C***@gmail.com,******9567,117000.0,2025,July,Refrigerator,Home Appliances,65000
5818,1932,Eric Mitchell,103,1300.0,Shirt,Clothing,online,Hyderabad,2026-04-15,5,Cash,0.2,Eric4@gmail.com,7366480400,successful,E***@gmail.com,******0400,5200.0,2026,April,Shirt,Clothing,1300
5819,1637,Priscilla Acosta,104,8000.0,Shoes,Clothing,online,Mumbai,2025-10-09,2,NetBanking,0.4,PriscillaAcosta@gmail.com,8144909452,successful,P***@gmail.com,******9452,9600.0,2025,October,Shoes,Clothing,8000
5820,1711,Neil Farley,106,80000.0,Sofa,Furniture,offline,Mumbai,2025-11-07,4,Cash,0.35,NeilFarley@yahoo.com,7102389283,successful,N***@yahoo.com,******9283,208000.0,2025,November,Sofa,Furniture,80000
5821,1133,Jesse Rowe,109,65000.0,Refrigerator,Home Appliances,offline,Hyderabad,2025-12-06,4,Cash,0.2,JesseRowe@yahoo.com,8716947090,successful,J***@yahoo.com,******7090,208000.0,2025,December,Refrigerator,Home Appliances,65000
5822,1429,Joshua Henry,109,65000.0,Refrigerator,Home Appliances,offline,Hyderabad,2025-12-09,4,UPI,0.25,Joshua19@gmail.com,9936895698,successful,J***@gmail.com,******5698,195000.0,2025,December,Refrigerator,Home Appliances,65000
5823,1074,Justin Cooper,109,65000.0,Refrigerator,Home Appliances,online,Chennai,2025-07-23,4,Card,0.15,Justin56@gmail.com,9099115753,successful,J***@gmail.com,******5753,221000.0,2025,July,Refrigerator,Home Appliances,65000
5824,1825,Mary Malone,107,50000.0,Dining Table,Furniture,offline,Delhi,2026-03-23,5,Card,0.4,MaryMalone@outlook.com,7014367480,successful,M***@outlook.com,******7480,150000.0,2026,March,Dining Table,Furniture,50000
5825,1664,Diane King,110,45000.0,Microwave,Home Appliances,online,Bangalore,2026-02-14,3,Card,0.05,DianeKing@yahoo.com,9770674528,successful,D***@yahoo.com,******4528,128250.0,2026,February,Microwave,Home Appliances,45000
5826,1248,Emily Landry,104,8000.0,Shoes,Clothing,offline,Mumbai,2025-10-29,2,UPI,0.25,Emily34@gmail.com,7953793088,successful,E***@gmail.com,******3088,12000.0,2025,October,Shoes,Clothing,8000
5827,1677,Emily Clark,101,250000.0,Laptop,Electronics,offline,Delhi,2025-06-19,2,Cash,0.05,EmilyClark@gmail.com,8897107551,successful,E***@gmail.com,******7551,475000.0,2025,June,Laptop,Electronics,250000
5828,1318,Andrew Richards,109,65000.0,Refrigerator,Home Appliances,online,Delhi,2025-12-24,4,Cash,0.05,Andrew48@gmail.com,7663993553,successful,A***@gmail.com,******3553,247000.0,2025,December,Refrigerator,Home Appliances,65000
5829,1002,John Martin,110,45000.0,Microwave,Home Appliances,online,Mumbai,2026-02-10,3,NetBanking,0.15,John13@gmail.com,6797221928,successful,J***@gmail.com,******1928,114750.0,2026,February,Microwave,Home Appliances,45000
5830,1377,Steven Keith,110,45000.0,Microwave,Home Appliances,offline,Delhi,2026-02-13,1,Cash,0.25,Steven25@gmail.com,7490253101,successful,S***@gmail.com,******3101,33750.0,2026,February,Microwave,Home Appliances,45000
5831,1490,John Noble,103,1300.0,Shirt,Clothing,online,Hyderabad,2025-11-30,5,NetBanking,0.15,JohnNoble@gmail.com,9713846017,successful,J***@gmail.com,******6017,5525.0,2025,November,Shirt,Clothing,1300
5832,1207,Sydney Sanchez,110,45000.0,Microwave,Home Appliances,online,Hyderabad,2025-04-26,4,Cash,0.2,SydneySanchez@yahoo.com,7515303042,successful,S***@yahoo.com,******3042,144000.0,2025,April,Microwave,Home Appliances,45000
5833,1135,Brian Foster,110,45000.0,Microwave,Home Appliances,online,Hyderabad,2025-12-28,5,Card,0.15,BrianFoster@gmail.com,9158061785,successful,B***@gmail.com,******1785,191250.0,2025,December,Microwave,Home Appliances,45000
5833,1135,Brian Foster,110,45000.0,Microwave,Home Appliances,online,Hyderabad,2025-12-28,5,Card,0.15,BrianFoster@gmail.com,9158061785,failed,B***@gmail.com,******1785,191250.0,2025,December,Microwave,Home Appliances,45000
5834,1637,Priscilla Acosta,104,8000.0,Shoes,Clothing,offline,Mumbai,2025-11-10,2,Card,0.05,PriscillaAcosta@gmail.com,8144909452,successful,P***@gmail.com,******9452,15200.0,2025,November,Shoes,Clothing,8000
5835,1962,Michael Simon,110,45000.0,Microwave,Home Appliances,offline,Mumbai,2025-12-15,5,Card,0.3,Michael96@gmail.com,7493638232,successful,M***@gmail.com,******8232,157500.0,2025,December,Microwave,Home Appliances,45000
5836,1144,Brianna Williams,103,1300.0,Shirt,Clothing,online,Bangalore,2025-08-09,2,NetBanking,0.35,Brianna3@gmail.com,9454459430,successful,B***@gmail.com,******9430,1690.0,2025,August,Shirt,Clothing,1300
5837,1945,Amanda Brown,104,8000.0,Shoes,Clothing,online,Mumbai,2026-04-04,3,Cash,0.35,Amanda12@gmail.com,9919702317,successful,A***@gmail.com,******2317,15600.0,2026,April,Shoes,Clothing,8000
5838,1529,Brian Smith,106,80000.0,Sofa,Furniture,online,Delhi,2025-07-21,1,Card,0.3,BrianSmith@outlook.com,8812178618,successful,B***@outlook.com,******8618,56000.0,2025,July,Sofa,Furniture,80000
5839,1422,Holly Rivera,107,50000.0,Dining Table,Furniture,offline,Bangalore,2025-12-09,3,Card,0.25,HollyRivera@outlook.com,7020556659,successful,H***@outlook.com,******6659,112500.0,2025,December,Dining Table,Furniture,50000
5840,1513,Nathan King,106,80000.0,Sofa,Furniture,online,Hyderabad,2025-05-22,3,Cash,0.2,Nathan17@gmail.com,9812176227,successful,N***@gmail.com,******6227,192000.0,2025,May,Sofa,Furniture,80000
5841,1515,Judy Bishop,105,45000.0,Tv,Electronics,online,Bangalore,2025-09-19,2,UPI,0.2,JudyBishop@outlook.com,9407546066,successful,J***@outlook.com,******6066,72000.0,2025,September,TV,Electronics,45000
5842,1917,Bruce Dodson,104,8000.0,Shoes,Clothing,offline,Delhi,2025-09-04,1,Card,0.05,BruceDodson@yahoo.com,7055618610,successful,B***@yahoo.com,******8610,7600.0,2025,September,Shoes,Clothing,8000
5843,1471,Douglas Schmidt,109,65000.0,Refrigerator,Home Appliances,online,Mumbai,2026-04-16,2,Cash,0.2,DouglasSchmidt@yahoo.com,6366456613,successful,D***@yahoo.com,******6613,104000.0,2026,April,Refrigerator,Home Appliances,65000
5844,1743,Shaun Zimmerman,108,15000.0,Mixer Grinder,Home Appliances,online,Hyderabad,2026-03-18,4,NetBanking,0.35,Shaun57@gmail.com,9792611387,successful,S***@gmail.com,******1387,39000.0,2026,March,Mixer Grinder,Home Appliances,15000
5845,1347,George Hill,106,80000.0,Sofa,Furniture,offline,Chennai,2025-09-09,3,NetBanking,0.3,George98@gmail.com,9665378692,successful,G***@gmail.com,******8692,168000.0,2025,September,Sofa,Furniture,80000
5846,1208,Andrew Collins,110,45000.0,Microwave,Home Appliances,offline,Mumbai,2025-12-30,4,NetBanking,0.2,Andrew87@gmail.com,6342139760,successful,A***@gmail.com,******9760,144000.0,2025,December,Microwave,Home Appliances,45000
5847,1379,Anthony Howard,101,250000.0,Laptop,Electronics,online,Delhi,2026-09-03,5,NetBanking,0.35,Anthony42@gmail.com,8187928333,successful,A***@gmail.com,******8333,812500.0,2026,September,Laptop,Electronics,250000
5848,1191,Jeremy Werner,102,70000.0,Phone,Electronics,offline,Bangalore,2025-04-12,2,Cash,0.1,JeremyWerner@outlook.com,7058236455,successful,J***@outlook.com,******6455,126000.0,2025,April,Phone,Electronics,70000
5849,1227,James Mccormick,109,65000.0,Refrigerator,Home Appliances,online,Chennai,2025-05-24,3,Cash,0.3,JamesMccormick@outlook.com,7818002904,successful,J***@outlook.com,******2904,136500.0,2025,May,Refrigerator,Home Appliances,65000
5850,1974,James Davis,110,45000.0,Microwave,Home Appliances,online,Delhi,2025-05-25,5,NetBanking,0.3,JamesDavis@outlook.com,7021038561,successful,J***@outlook.com,******8561,157500.0,2025,May,Microwave,Home Appliances,45000
5851,1964,Teresa Jordan,103,1300.0,Shirt,Clothing,offline,Hyderabad,2025-12-12,1,Card,0.15,TeresaJordan@gmail.com,6863535732,successful,T***@gmail.com,******5732,1105.0,2025,December,Shirt,Clothing,1300
5852,1197,Bradley Yates,106,80000.0,Sofa,Furniture,offline,Bangalore,2025-04-12,5,Cash,0.4,BradleyYates@gmail.com,7071523748,successful,B***@gmail.com,******3748,240000.0,2025,April,Sofa,Furniture,80000
5853,1030,Anthony Hayden,101,250000.0,Laptop,Electronics,offline,Chennai,2025-06-06,3,Card,0.05,AnthonyHayden@gmail.com,9586329539,successful,A***@gmail.com,******9539,712500.0,2025,June,Laptop,Electronics,250000
5854,1835,Justin Steele,106,80000.0,Sofa,Furniture,online,Bangalore,2026-03-26,4,UPI,0.3,JustinSteele@yahoo.com,9784637331,successful,J***@yahoo.com,******7331,224000.0,2026,March,Sofa,Furniture,80000
5855,1204,Andrew Hendricks,104,8000.0,Shoes,Clothing,offline,Mumbai,2026-04-03,5,Cash,0.1,AndrewHendricks@gmail.com,7263739579,successful,A***@gmail.com,******9579,36000.0,2026,April,Shoes,Clothing,8000
5856,1857,Kyle Kennedy,107,50000.0,Dining Table,Furniture,online,Mumbai,2026-01-17,3,NetBanking,0.35,KyleKennedy@gmail.com,6762660800,successful,K***@gmail.com,******0800,97500.0,2026,January,Dining Table,Furniture,50000
5857,1157,Regina Bradford,104,8000.0,Shoes,Clothing,offline,Chennai,2025-06-18,2,UPI,0.35,Regina33@gmail.com,8500647250,successful,R***@gmail.com,******7250,10400.0,2025,June,Shoes,Clothing,8000
5858,1518,Janet Norman,102,70000.0,Phone,Electronics,online,Hyderabad,2025-04-17,2,NetBanking,0.15,JanetNorman@outlook.com,6679444439,successful,J***@outlook.com,******4439,119000.0,2025,April,Phone,Electronics,70000
5859,1371,Kayla Luna,106,80000.0,Sofa,Furniture,offline,Chennai,2025-10-15,2,Card,0.2,KaylaLuna@outlook.com,7659318581,successful,K***@outlook.com,******8581,128000.0,2025,October,Sofa,Furniture,80000
5860,1037,Matthew Olson,103,1300.0,Shirt,Clothing,offline,Mumbai,2025-04-29,1,NetBanking,0.2,Matthew78@gmail.com,6837676198,successful,M***@gmail.com,******6198,1040.0,2025,April,Shirt,Clothing,1300
5861,1478,Susan Davis,101,250000.0,Laptop,Electronics,online,Bangalore,2025-11-05,1,Card,0.2,SusanDavis@outlook.com,7823144580,successful,S***@outlook.com,******4580,200000.0,2025,November,Laptop,Electronics,250000
5862,1565,Mark Johnson,107,50000.0,Dining Table,Furniture,online,Mumbai,2025-08-27,3,UPI,0.4,MarkJohnson@yahoo.com,6109174033,successful,M***@yahoo.com,******4033,90000.0,2025,August,Dining Table,Furniture,50000
5863,1243,Erin Roberts,106,80000.0,Sofa,Furniture,online,Chennai,2025-09-30,2,Cash,0.35,Erin21@gmail.com,8285899019,successful,E***@gmail.com,******9019,104000.0,2025,September,Sofa,Furniture,80000
5864,1828,Sheila Hunt,108,15000.0,Mixer Grinder,Home Appliances,online,Bangalore,2025-10-26,2,NetBanking,0.1,SheilaHunt@yahoo.com,7684679476,successful,S***@yahoo.com,******9476,27000.0,2025,October,Mixer Grinder,Home Appliances,15000
5865,1674,Debra Lopez,102,70000.0,Phone,Electronics,offline,Delhi,2025-04-20,4,UPI,0.3,DebraLopez@yahoo.com,8730020858,successful,D***@yahoo.com,******0858,196000.0,2025,April,Phone,Electronics,70000
5866,1794,Diana Anderson,109,65000.0,Refrigerator,Home Appliances,offline,Delhi,2025-04-28,3,Card,0.15,DianaAnderson@outlook.com,7096084294,successful,D***@outlook.com,******4294,165750.0,2025,April,Refrigerator,Home Appliances,65000
5867,1750,Anita Mclean,110,45000.0,Microwave,Home Appliances,online,Chennai,2025-07-23,1,NetBanking,0.35,AnitaMclean@gmail.com,9202146417,successful,A***@gmail.com,******6417,29250.0,2025,July,Microwave,Home Appliances,45000
5867,1750,Anita Mclean,110,45000.0,Microwave,Home Appliances,online,Chennai,2025-07-23,1,NetBanking,0.35,AnitaMclean@gmail.com,9202146417,failed,A***@gmail.com,******6417,29250.0,2025,July,Microwave,Home Appliances,45000
5868,1526,Joseph Farmer,103,1300.0,Shirt,Clothing,offline,Bangalore,2025-06-09,4,NetBanking,0.35,Joseph70@gmail.com,7146935708,successful,J***@gmail.com,******5708,3380.0,2025,June,Shirt,Clothing,1300
5869,1807,Kristen Leonard,104,8000.0,Shoes,Clothing,offline,Delhi,2026-03-28,4,Card,0.35,Kristen25@gmail.com,8313421716,successful,K***@gmail.com,******1716,20800.0,2026,March,Shoes,Clothing,8000
5870,1494,Pamela Wong,104,8000.0,Shoes,Clothing,online,Chennai,2025-10-15,5,UPI,0.2,PamelaWong@outlook.com,8000607760,successful,P***@outlook.com,******7760,32000.0,2025,October,Shoes,Clothing,8000
5871,1135,Brian Foster,104,8000.0,Shoes,Clothing,offline,Hyderabad,2026-02-25,5,Cash,0.1,BrianFoster@gmail.com,9158061785,successful,B***@gmail.com,******1785,36000.0,2026,February,Shoes,Clothing,8000
5872,1325,Jennifer Morgan,107,50000.0,Dining Table,Furniture,offline,Delhi,2025-12-26,3,NetBanking,0.15,JenniferMorgan@outlook.com,7465070876,successful,J***@outlook.com,******0876,127500.0,2025,December,Dining Table,Furniture,50000
5873,1216,Patricia Larson,103,1300.0,Shirt,Clothing,online,Mumbai,2025-01-08,2,NetBanking,0.15,PatriciaLarson@gmail.com,6958457790,successful,P***@gmail.com,******7790,2210.0,2025,January,Shirt,Clothing,1300
5874,1330,Deanna Cannon,104,8000.0,Shoes,Clothing,online,Hyderabad,2026-02-15,3,NetBanking,0.3,DeannaCannon@outlook.com,8599498946,successful,D***@outlook.com,******8946,16800.0,2026,February,Shoes,Clothing,8000
5875,1279,Martin Bass,106,80000.0,Sofa,Furniture,offline,Chennai,2025-07-15,3,Cash,0.25,Martin99@gmail.com,8857908762,successful,M***@gmail.com,******8762,180000.0,2025,July,Sofa,Furniture,80000
5876,1825,Mary Malone,102,70000.0,Phone,Electronics,online,Delhi,2025-09-23,5,Card,0.25,MaryMalone@outlook.com,7014367480,successful,M***@outlook.com,******7480,262500.0,2025,September,Phone,Electronics,70000
5877,1635,Joseph Lee,110,45000.0,Microwave,Home Appliances,offline,Mumbai,2025-07-15,4,Cash,0.4,JosephLee@gmail.com,7582129795,successful,J***@gmail.com,******9795,108000.0,2025,July,Microwave,Home Appliances,45000
5878,1566,Brittney Klein,108,15000.0,Mixer Grinder,Home Appliances,online,Bangalore,2025-05-06,4,Card,0.4,Brittney16@gmail.com,8486476854,successful,B***@gmail.com,******6854,36000.0,2025,May,Mixer Grinder,Home Appliances,15000
5879,1679,Patricia White,104,8000.0,Shoes,Clothing,offline,Mumbai,2025-12-27,2,Card,0.4,Patricia93@gmail.com,9910727806,successful,P***@gmail.com,******7806,9600.0,2025,December,Shoes,Clothing,8000
5880,1518,Janet Norman,106,80000.0,Sofa,Furniture,offline,Hyderabad,2025-05-27,2,NetBanking,0.35,JanetNorman@outlook.com,6679444439,successful,J***@outlook.com,******4439,104000.0,2025,May,Sofa,Furniture,80000
5881,1460,Kenneth Dixon,107,50000.0,Dining Table,Furniture,online,Chennai,2025-07-20,4,Card,0.4,KennethDixon@gmail.com,7834456543,successful,K***@gmail.com,******6543,120000.0,2025,July,Dining Table,Furniture,50000
5882,1079,Jeffrey Jones,103,1300.0,Shirt,Clothing,online,Mumbai,2025-12-30,1,Cash,0.4,JeffreyJones@outlook.com,7537436747,successful,J***@outlook.com,******6747,780.0,2025,December,Shirt,Clothing,1300
5883,1319,Debra Williams,105,45000.0,Tv,Electronics,offline,Chennai,2026-02-14,4,NetBanking,0.4,DebraWilliams@gmail.com,9216820376,successful,D***@gmail.com,******0376,108000.0,2026,February,TV,Electronics,45000
5884,1368,Brandon Medina,102,70000.0,Phone,Electronics,offline,Delhi,2025-08-29,3,NetBanking,0.25,BrandonMedina@yahoo.com,6458168163,successful,B***@yahoo.com,******8163,157500.0,2025,August,Phone,Electronics,70000
5885,1616,Mark Taylor,109,65000.0,Refrigerator,Home Appliances,online,Mumbai,2025-06-17,4,NetBanking,0.35,MarkTaylor@outlook.com,8679391071,successful,M***@outlook.com,******1071,169000.0,2025,June,Refrigerator,Home Appliances,65000
5886,1317,Kathleen Ferrell,103,1300.0,Shirt,Clothing,offline,Delhi,2025-05-20,4,NetBanking,0.35,Kathleen12@gmail.com,8418142336,successful,K***@gmail.com,******2336,3380.0,2025,May,Shirt,Clothing,1300
5887,1345,Alexander Clark,104,8000.0,Shoes,Clothing,offline,Mumbai,2025-06-15,3,NetBanking,0.4,AlexanderClark@yahoo.com,8997717317,successful,A***@yahoo.com,******7317,14400.0,2025,June,Shoes,Clothing,8000
5888,1526,Joseph Farmer,104,8000.0,Shoes,Clothing,offline,Bangalore,2025-05-11,2,UPI,0.3,Joseph70@gmail.com,7146935708,successful,J***@gmail.com,******5708,11200.0,2025,May,Shoes,Clothing,8000
5889,1673,Carol Figueroa,108,15000.0,Mixer Grinder,Home Appliances,online,Bangalore,2025-10-11,3,Cash,0.4,CarolFigueroa@yahoo.com,6967467666,successful,C***@yahoo.com,******7666,27000.0,2025,October,Mixer Grinder,Home Appliances,15000
